ID,Prob1
67182, 0.28
67183, 0.46
67184, 0.92
67185, 0.43
67186, 0.46
67187, 0.17
67188, 0.06
67189, 0.14
67190, 0.17
67191, 0.00
67192, 0.12
67193, 0.85
67194, 0.90
67195, 0.63
67196, 0.01
67197, 0.04
67198, 0.74
67199, 0.52
67200, 0.27
67201, 0.33
67202, 0.20
67203, 0.30
67204, 0.06
67205, 0.28
67206, 0.98
67207, 0.03
67208, 0.59
67209, 0.38
67210, 0.55
67211, 0.04
67212, 0.63
67213, 0.59
67214, 0.78
67215, 0.03
67216, 0.39
67217, 0.03
67218, 0.19
67219, 0.97
67220, 0.27
67221, 0.35
67222, 0.05
67223, 0.02
67224, 0.47
67225, 0.04
67226, 0.43
67227, 0.01
67228, 0.30
67229, 0.81
67230, 0.40
67231, 0.76
67232, 0.42
67233, 0.25
67234, 0.03
67235, 0.96
67236, 0.00
67237, 1.00
67238, 0.03
67239, 0.13
67240, 0.00
67241, 0.50
67242, 0.12
67243, 0.61
67244, 0.30
67245, 0.03
67246, 0.22
67247, 0.26
67248, 0.00
67249, 0.46
67250, 0.04
67251, 0.16
67252, 0.00
67253, 0.19
67254, 0.19
67255, 0.01
67256, 0.14
67257, 0.23
67258, 0.91
67259, 0.02
67260, 0.05
67261, 0.03
67262, 0.21
67263, 0.17
67264, 1.00
67265, 0.80
67266, 0.07
67267, 0.12
67268, 0.00
67269, 0.85
67270, 0.10
67271, 0.85
67272, 0.57
67273, 0.26
67274, 0.25
67275, 0.99
67276, 0.30
67277, 0.97
67278, 0.31
67279, 0.18
67280, 0.63
67281, 0.58
67282, 0.01
67283, 0.12
67284, 0.53
67285, 0.20
67286, 0.50
67287, 0.02
67288, 0.31
67289, 0.26
67290, 0.01
67291, 0.31
67292, 0.12
67293, 0.19
67294, 0.01
67295, 0.01
67296, 0.11
67297, 0.73
67298, 0.24
67299, 0.01
67300, 0.25
67301, 0.11
67302, 0.94
67303, 0.61
67304, 0.06
67305, 0.21
67306, 0.10
67307, 0.40
67308, 0.30
67309, 0.94
67310, 0.33
67311, 0.16
67312, 0.29
67313, 0.08
67314, 0.82
67315, 0.24
67316, 0.28
67317, 0.12
67318, 0.39
67319, 0.43
67320, 0.04
67321, 0.49
67322, 0.00
67323, 0.52
67324, 0.29
67325, 0.68
67326, 0.63
67327, 0.17
67328, 0.10
67329, 0.34
67330, 0.12
67331, 0.01
67332, 0.01
67333, 0.02
67334, 0.23
67335, 0.86
67336, 0.93
67337, 0.45
67338, 0.65
67339, 0.35
67340, 0.97
67341, 0.24
67342, 0.34
67343, 0.01
67344, 0.27
67345, 0.02
67346, 0.95
67347, 0.99
67348, 0.96
67349, 0.65
67350, 0.25
67351, 0.00
67352, 0.16
67353, 0.24
67354, 0.54
67355, 0.09
67356, 0.16
67357, 0.09
67358, 0.02
67359, 0.09
67360, 0.11
67361, 0.06
67362, 0.11
67363, 0.26
67364, 0.01
67365, 0.02
67366, 0.22
67367, 0.28
67368, 0.01
67369, 0.44
67370, 0.37
67371, 0.17
67372, 0.51
67373, 0.07
67374, 0.68
67375, 0.11
67376, 0.00
67377, 0.19
67378, 0.14
67379, 0.33
67380, 0.54
67381, 0.37
67382, 0.51
67383, 0.71
67384, 0.40
67385, 0.01
67386, 0.44
67387, 0.22
67388, 0.42
67389, 0.26
67390, 0.88
67391, 0.02
67392, 0.61
67393, 0.90
67394, 0.78
67395, 0.15
67396, 0.84
67397, 0.18
67398, 0.18
67399, 0.20
67400, 0.14
67401, 0.76
67402, 0.85
67403, 0.38
67404, 0.03
67405, 0.18
67406, 0.06
67407, 0.74
67408, 0.45
67409, 0.21
67410, 0.21
67411, 0.75
67412, 0.01
67413, 0.55
67414, 0.37
67415, 0.14
67416, 0.00
67417, 0.09
67418, 0.55
67419, 0.02
67420, 0.57
67421, 0.44
67422, 0.10
67423, 0.04
67424, 0.45
67425, 0.14
67426, 0.05
67427, 0.23
67428, 0.01
67429, 0.04
67430, 0.05
67431, 0.07
67432, 0.46
67433, 0.46
67434, 0.03
67435, 0.52
67436, 0.89
67437, 0.08
67438, 0.10
67439, 0.07
67440, 0.25
67441, 0.19
67442, 0.95
67443, 0.08
67444, 0.38
67445, 0.18
67446, 0.59
67447, 0.33
67448, 0.09
67449, 0.15
67450, 0.53
67451, 0.06
67452, 1.00
67453, 0.49
67454, 0.40
67455, 0.07
67456, 0.21
67457, 0.01
67458, 0.01
67459, 0.32
67460, 0.54
67461, 0.06
67462, 0.26
67463, 0.00
67464, 0.02
67465, 0.76
67466, 0.06
67467, 0.71
67468, 0.24
67469, 0.76
67470, 0.14
67471, 0.00
67472, 0.10
67473, 0.78
67474, 0.34
67475, 0.40
67476, 0.45
67477, 0.12
67478, 0.79
67479, 0.81
67480, 0.00
67481, 0.94
67482, 0.15
67483, 0.00
67484, 0.63
67485, 0.02
67486, 0.06
67487, 0.33
67488, 0.37
67489, 0.21
67490, 0.03
67491, 0.64
67492, 0.39
67493, 0.59
67494, 0.11
67495, 0.41
67496, 0.06
67497, 0.80
67498, 0.31
67499, 0.19
67500, 0.00
67501, 0.35
67502, 0.20
67503, 0.69
67504, 0.15
67505, 0.30
67506, 0.03
67507, 0.25
67508, 0.57
67509, 0.01
67510, 0.02
67511, 0.95
67512, 0.81
67513, 0.58
67514, 0.03
67515, 0.00
67516, 0.01
67517, 0.10
67518, 0.14
67519, 0.03
67520, 0.21
67521, 0.68
67522, 0.40
67523, 0.04
67524, 0.85
67525, 0.09
67526, 0.31
67527, 0.05
67528, 0.14
67529, 1.00
67530, 0.27
67531, 0.86
67532, 0.23
67533, 0.04
67534, 0.01
67535, 0.04
67536, 1.00
67537, 0.01
67538, 0.01
67539, 0.23
67540, 0.07
67541, 0.11
67542, 0.68
67543, 0.08
67544, 0.47
67545, 0.87
67546, 0.24
67547, 0.91
67548, 0.03
67549, 0.02
67550, 0.19
67551, 0.66
67552, 0.72
67553, 0.96
67554, 0.06
67555, 0.03
67556, 0.01
67557, 0.29
67558, 0.92
67559, 0.39
67560, 0.28
67561, 0.96
67562, 0.69
67563, 0.14
67564, 0.15
67565, 0.02
67566, 0.73
67567, 0.23
67568, 0.69
67569, 0.96
67570, 0.00
67571, 0.44
67572, 0.49
67573, 0.20
67574, 0.67
67575, 0.23
67576, 0.83
67577, 0.03
67578, 0.91
67579, 0.05
67580, 0.94
67581, 0.01
67582, 0.97
67583, 0.03
67584, 0.01
67585, 0.35
67586, 0.32
67587, 0.00
67588, 0.01
67589, 0.57
67590, 0.15
67591, 0.98
67592, 0.00
67593, 0.27
67594, 0.03
67595, 0.08
67596, 0.01
67597, 0.27
67598, 0.01
67599, 0.79
67600, 0.02
67601, 0.20
67602, 0.08
67603, 0.14
67604, 0.00
67605, 0.04
67606, 0.74
67607, 0.26
67608, 0.29
67609, 0.06
67610, 1.00
67611, 0.89
67612, 0.23
67613, 0.33
67614, 0.79
67615, 0.19
67616, 0.09
67617, 0.04
67618, 0.02
67619, 0.04
67620, 0.16
67621, 0.01
67622, 0.01
67623, 0.00
67624, 0.10
67625, 0.90
67626, 0.10
67627, 0.01
67628, 0.10
67629, 0.08
67630, 0.00
67631, 0.09
67632, 0.01
67633, 0.22
67634, 0.23
67635, 0.58
67636, 0.35
67637, 0.01
67638, 0.97
67639, 0.16
67640, 0.08
67641, 0.25
67642, 0.14
67643, 0.66
67644, 0.16
67645, 0.29
67646, 0.43
67647, 0.76
67648, 0.02
67649, 0.03
67650, 0.02
67651, 0.00
67652, 0.01
67653, 0.51
67654, 0.36
67655, 0.31
67656, 0.04
67657, 0.90
67658, 0.60
67659, 0.55
67660, 0.61
67661, 0.84
67662, 0.64
67663, 0.37
67664, 0.26
67665, 0.49
67666, 0.11
67667, 0.06
67668, 0.84
67669, 0.33
67670, 0.00
67671, 0.28
67672, 0.16
67673, 0.74
67674, 0.12
67675, 0.03
67676, 0.13
67677, 0.00
67678, 0.47
67679, 0.00
67680, 0.01
67681, 0.72
67682, 0.50
67683, 0.45
67684, 0.32
67685, 0.47
67686, 0.69
67687, 0.07
67688, 0.99
67689, 0.99
67690, 0.28
67691, 0.58
67692, 0.00
67693, 0.49
67694, 0.46
67695, 0.50
67696, 0.42
67697, 0.02
67698, 0.18
67699, 0.50
67700, 0.03
67701, 0.08
67702, 0.44
67703, 0.83
67704, 0.55
67705, 0.90
67706, 0.06
67707, 0.02
67708, 0.53
67709, 0.31
67710, 0.28
67711, 0.31
67712, 0.50
67713, 0.81
67714, 0.94
67715, 0.25
67716, 0.15
67717, 0.03
67718, 0.06
67719, 0.06
67720, 0.02
67721, 0.43
67722, 0.63
67723, 0.01
67724, 0.19
67725, 0.03
67726, 0.37
67727, 0.01
67728, 0.09
67729, 0.46
67730, 0.33
67731, 0.01
67732, 0.95
67733, 0.88
67734, 0.05
67735, 0.87
67736, 0.05
67737, 0.26
67738, 0.08
67739, 0.26
67740, 0.68
67741, 0.00
67742, 0.24
67743, 0.30
67744, 0.39
67745, 0.25
67746, 0.24
67747, 1.00
67748, 0.51
67749, 0.54
67750, 0.65
67751, 0.62
67752, 0.22
67753, 0.12
67754, 0.03
67755, 0.16
67756, 0.31
67757, 0.78
67758, 0.32
67759, 0.15
67760, 0.28
67761, 0.37
67762, 0.31
67763, 0.45
67764, 0.23
67765, 0.00
67766, 0.00
67767, 0.08
67768, 0.00
67769, 0.48
67770, 0.91
67771, 0.10
67772, 0.53
67773, 0.00
67774, 0.18
67775, 0.05
67776, 0.03
67777, 0.30
67778, 0.42
67779, 0.56
67780, 0.59
67781, 0.10
67782, 0.06
67783, 0.42
67784, 0.04
67785, 0.35
67786, 0.11
67787, 0.44
67788, 0.08
67789, 0.08
67790, 0.25
67791, 0.03
67792, 0.56
67793, 0.12
67794, 0.16
67795, 0.56
67796, 0.00
67797, 0.90
67798, 0.13
67799, 0.09
67800, 0.23
67801, 0.23
67802, 0.10
67803, 0.33
67804, 0.03
67805, 0.11
67806, 0.20
67807, 0.13
67808, 0.12
67809, 0.03
67810, 0.17
67811, 0.49
67812, 0.14
67813, 0.91
67814, 0.08
67815, 0.42
67816, 0.28
67817, 0.08
67818, 0.01
67819, 0.04
67820, 0.12
67821, 0.67
67822, 0.79
67823, 0.00
67824, 0.59
67825, 0.01
67826, 0.00
67827, 0.23
67828, 0.06
67829, 0.11
67830, 0.61
67831, 0.50
67832, 0.93
67833, 0.27
67834, 0.09
67835, 0.01
67836, 0.22
67837, 0.95
67838, 0.95
67839, 0.86
67840, 0.06
67841, 0.05
67842, 0.19
67843, 0.65
67844, 0.17
67845, 0.28
67846, 0.72
67847, 0.01
67848, 0.74
67849, 0.74
67850, 0.87
67851, 0.21
67852, 0.03
67853, 0.00
67854, 0.72
67855, 0.01
67856, 0.24
67857, 0.00
67858, 0.39
67859, 0.37
67860, 0.55
67861, 0.06
67862, 0.71
67863, 0.92
67864, 0.12
67865, 0.51
67866, 0.04
67867, 0.01
67868, 0.17
67869, 0.33
67870, 0.02
67871, 0.00
67872, 0.92
67873, 0.01
67874, 0.03
67875, 0.32
67876, 0.16
67877, 0.27
67878, 0.01
67879, 0.62
67880, 0.37
67881, 0.03
67882, 0.45
67883, 0.45
67884, 0.63
67885, 0.66
67886, 0.01
67887, 0.07
67888, 0.38
67889, 0.33
67890, 0.38
67891, 0.06
67892, 0.19
67893, 0.15
67894, 0.00
67895, 0.27
67896, 0.15
67897, 0.60
67898, 0.02
67899, 0.17
67900, 0.10
67901, 0.18
67902, 0.91
67903, 0.84
67904, 0.41
67905, 0.76
67906, 0.01
67907, 0.04
67908, 0.63
67909, 0.03
67910, 0.04
67911, 0.01
67912, 0.30
67913, 0.12
67914, 0.28
67915, 0.16
67916, 0.51
67917, 0.45
67918, 0.74
67919, 0.21
67920, 0.02
67921, 0.20
67922, 0.83
67923, 0.42
67924, 0.07
67925, 0.91
67926, 0.28
67927, 0.88
67928, 0.67
67929, 0.11
67930, 0.00
67931, 0.20
67932, 0.18
67933, 0.44
67934, 0.06
67935, 0.40
67936, 0.59
67937, 0.16
67938, 0.09
67939, 0.50
67940, 0.73
67941, 0.00
67942, 0.14
67943, 0.04
67944, 0.08
67945, 0.01
67946, 0.12
67947, 0.13
67948, 0.07
67949, 0.25
67950, 0.00
67951, 0.11
67952, 0.16
67953, 0.00
67954, 0.27
67955, 0.02
67956, 0.92
67957, 0.99
67958, 0.00
67959, 0.03
67960, 0.09
67961, 0.38
67962, 0.02
67963, 0.24
67964, 0.19
67965, 0.10
67966, 0.01
67967, 0.52
67968, 0.52
67969, 0.43
67970, 0.02
67971, 0.90
67972, 0.61
67973, 0.19
67974, 0.99
67975, 0.13
67976, 0.11
67977, 0.09
67978, 0.02
67979, 0.07
67980, 0.01
67981, 0.00
67982, 0.16
67983, 0.31
67984, 0.34
67985, 0.02
67986, 0.95
67987, 0.68
67988, 0.01
67989, 0.11
67990, 0.22
67991, 0.65
67992, 0.74
67993, 0.28
67994, 0.76
67995, 0.07
67996, 0.09
67997, 0.05
67998, 0.00
67999, 0.07
68000, 0.30
68001, 0.29
68002, 0.31
68003, 0.80
68004, 0.00
68005, 0.23
68006, 0.51
68007, 0.23
68008, 0.01
68009, 0.00
68010, 0.13
68011, 0.46
68012, 0.21
68013, 0.13
68014, 0.79
68015, 0.56
68016, 0.25
68017, 0.37
68018, 0.04
68019, 0.22
68020, 0.16
68021, 0.07
68022, 0.08
68023, 0.29
68024, 0.00
68025, 0.89
68026, 0.05
68027, 0.84
68028, 0.01
68029, 0.20
68030, 0.12
68031, 0.39
68032, 0.10
68033, 0.24
68034, 0.48
68035, 0.30
68036, 0.28
68037, 0.51
68038, 0.62
68039, 0.15
68040, 0.43
68041, 0.09
68042, 0.03
68043, 0.74
68044, 0.57
68045, 0.06
68046, 0.44
68047, 0.04
68048, 0.21
68049, 0.00
68050, 0.22
68051, 0.07
68052, 0.94
68053, 0.08
68054, 0.08
68055, 0.84
68056, 0.71
68057, 0.67
68058, 0.36
68059, 0.01
68060, 0.44
68061, 0.25
68062, 0.29
68063, 0.13
68064, 0.46
68065, 0.00
68066, 0.65
68067, 0.14
68068, 0.28
68069, 0.01
68070, 0.26
68071, 0.11
68072, 0.22
68073, 0.92
68074, 0.37
68075, 0.83
68076, 0.50
68077, 0.03
68078, 0.01
68079, 0.11
68080, 0.01
68081, 0.38
68082, 0.92
68083, 0.17
68084, 0.05
68085, 0.02
68086, 0.11
68087, 0.39
68088, 0.93
68089, 0.03
68090, 0.44
68091, 0.02
68092, 0.96
68093, 0.61
68094, 0.00
68095, 0.12
68096, 0.01
68097, 0.01
68098, 0.78
68099, 0.12
68100, 0.25
68101, 0.21
68102, 0.11
68103, 0.13
68104, 0.27
68105, 0.70
68106, 0.14
68107, 0.07
68108, 0.94
68109, 0.16
68110, 0.02
68111, 0.26
68112, 0.64
68113, 0.79
68114, 0.22
68115, 0.11
68116, 0.00
68117, 0.14
68118, 0.97
68119, 0.88
68120, 0.92
68121, 0.07
68122, 0.26
68123, 0.33
68124, 0.95
68125, 0.02
68126, 0.03
68127, 0.42
68128, 0.01
68129, 0.50
68130, 0.38
68131, 0.19
68132, 0.78
68133, 0.06
68134, 0.30
68135, 0.18
68136, 0.17
68137, 0.05
68138, 0.20
68139, 0.01
68140, 0.89
68141, 0.88
68142, 0.94
68143, 0.02
68144, 0.12
68145, 0.01
68146, 0.54
68147, 0.23
68148, 0.16
68149, 0.68
68150, 0.38
68151, 0.06
68152, 0.02
68153, 0.19
68154, 0.12
68155, 0.18
68156, 0.98
68157, 0.05
68158, 0.03
68159, 0.11
68160, 0.73
68161, 0.98
68162, 0.65
68163, 0.22
68164, 0.37
68165, 0.66
68166, 0.08
68167, 0.12
68168, 0.56
68169, 0.00
68170, 0.08
68171, 0.48
68172, 0.01
68173, 0.00
68174, 0.39
68175, 0.02
68176, 0.01
68177, 0.01
68178, 0.04
68179, 0.14
68180, 0.15
68181, 0.65
68182, 0.01
68183, 0.24
68184, 0.60
68185, 0.14
68186, 0.36
68187, 0.22
68188, 0.32
68189, 0.03
68190, 0.03
68191, 0.04
68192, 0.32
68193, 0.00
68194, 0.02
68195, 0.82
68196, 0.85
68197, 0.08
68198, 0.13
68199, 0.29
68200, 0.29
68201, 0.08
68202, 0.01
68203, 0.07
68204, 0.00
68205, 0.03
68206, 0.23
68207, 0.00
68208, 0.49
68209, 0.77
68210, 0.45
68211, 0.02
68212, 0.53
68213, 0.96
68214, 0.02
68215, 0.05
68216, 0.18
68217, 0.16
68218, 0.04
68219, 0.48
68220, 0.14
68221, 0.25
68222, 0.16
68223, 0.04
68224, 0.88
68225, 0.94
68226, 0.00
68227, 0.64
68228, 0.00
68229, 0.65
68230, 0.95
68231, 0.47
68232, 0.09
68233, 0.01
68234, 0.89
68235, 0.12
68236, 0.53
68237, 0.88
68238, 0.67
68239, 0.66
68240, 0.11
68241, 0.03
68242, 0.13
68243, 0.49
68244, 0.12
68245, 0.68
68246, 0.03
68247, 0.76
68248, 0.03
68249, 0.02
68250, 0.98
68251, 0.53
68252, 0.05
68253, 0.25
68254, 0.05
68255, 0.01
68256, 0.72
68257, 0.33
68258, 0.89
68259, 0.17
68260, 0.26
68261, 0.89
68262, 0.86
68263, 0.28
68264, 0.06
68265, 0.05
68266, 0.01
68267, 0.72
68268, 0.13
68269, 0.99
68270, 0.74
68271, 0.29
68272, 0.38
68273, 0.59
68274, 0.01
68275, 0.03
68276, 0.70
68277, 0.04
68278, 0.28
68279, 0.01
68280, 0.13
68281, 0.66
68282, 0.36
68283, 0.62
68284, 0.05
68285, 0.04
68286, 0.93
68287, 0.07
68288, 0.06
68289, 0.30
68290, 0.37
68291, 0.00
68292, 0.46
68293, 0.00
68294, 0.01
68295, 0.21
68296, 0.41
68297, 0.25
68298, 0.03
68299, 0.00
68300, 0.72
68301, 0.58
68302, 0.04
68303, 0.11
68304, 0.87
68305, 0.02
68306, 0.74
68307, 0.14
68308, 0.41
68309, 0.02
68310, 0.09
68311, 0.16
68312, 0.06
68313, 0.21
68314, 0.10
68315, 0.30
68316, 0.20
68317, 0.90
68318, 0.06
68319, 0.45
68320, 0.04
68321, 0.58
68322, 0.42
68323, 0.07
68324, 0.25
68325, 0.01
68326, 0.17
68327, 0.61
68328, 0.30
68329, 0.33
68330, 0.06
68331, 0.15
68332, 0.16
68333, 0.26
68334, 0.07
68335, 0.00
68336, 0.13
68337, 0.02
68338, 0.75
68339, 1.00
68340, 0.85
68341, 0.59
68342, 0.41
68343, 0.05
68344, 0.17
68345, 0.25
68346, 0.15
68347, 0.03
68348, 0.73
68349, 0.05
68350, 0.02
68351, 0.02
68352, 0.28
68353, 0.05
68354, 0.80
68355, 0.04
68356, 0.10
68357, 0.48
68358, 0.25
68359, 0.12
68360, 0.03
68361, 0.57
68362, 0.18
68363, 0.42
68364, 0.03
68365, 0.09
68366, 0.72
68367, 0.11
68368, 0.01
68369, 0.27
68370, 0.02
68371, 0.02
68372, 0.00
68373, 0.17
68374, 0.09
68375, 0.51
68376, 0.99
68377, 0.01
68378, 0.98
68379, 0.17
68380, 0.19
68381, 0.40
68382, 0.44
68383, 0.93
68384, 1.00
68385, 0.07
68386, 0.02
68387, 0.01
68388, 0.46
68389, 0.26
68390, 0.48
68391, 0.17
68392, 0.31
68393, 0.00
68394, 0.05
68395, 0.52
68396, 0.13
68397, 0.14
68398, 1.00
68399, 0.08
68400, 0.82
68401, 0.63
68402, 0.35
68403, 0.34
68404, 0.51
68405, 0.83
68406, 0.63
68407, 0.83
68408, 0.22
68409, 0.61
68410, 0.01
68411, 0.04
68412, 0.11
68413, 0.17
68414, 0.35
68415, 0.86
68416, 0.28
68417, 0.10
68418, 0.11
68419, 0.48
68420, 0.06
68421, 0.47
68422, 0.14
68423, 0.06
68424, 0.00
68425, 0.11
68426, 0.61
68427, 0.09
68428, 0.99
68429, 0.57
68430, 0.46
68431, 0.63
68432, 0.15
68433, 0.36
68434, 0.16
68435, 0.02
68436, 0.55
68437, 0.27
68438, 0.45
68439, 0.48
68440, 0.12
68441, 0.64
68442, 0.02
68443, 0.67
68444, 0.01
68445, 0.13
68446, 0.01
68447, 0.68
68448, 0.03
68449, 0.89
68450, 0.32
68451, 0.54
68452, 0.21
68453, 0.08
68454, 0.01
68455, 0.15
68456, 0.09
68457, 0.03
68458, 0.79
68459, 0.22
68460, 0.04
68461, 0.04
68462, 0.01
68463, 0.48
68464, 0.81
68465, 0.15
68466, 0.13
68467, 0.70
68468, 0.06
68469, 0.55
68470, 0.78
68471, 0.18
68472, 0.17
68473, 0.10
68474, 0.04
68475, 0.05
68476, 0.03
68477, 0.37
68478, 0.81
68479, 0.99
68480, 0.03
68481, 0.35
68482, 0.33
68483, 0.12
68484, 0.97
68485, 0.06
68486, 0.24
68487, 0.10
68488, 0.21
68489, 0.14
68490, 0.27
68491, 0.58
68492, 0.10
68493, 0.53
68494, 0.00
68495, 0.00
68496, 0.85
68497, 0.03
68498, 0.03
68499, 0.25
68500, 0.03
68501, 0.02
68502, 0.36
68503, 0.25
68504, 0.00
68505, 0.30
68506, 0.01
68507, 0.09
68508, 0.05
68509, 0.02
68510, 0.15
68511, 0.01
68512, 0.60
68513, 0.55
68514, 0.15
68515, 0.84
68516, 0.56
68517, 0.29
68518, 0.06
68519, 0.05
68520, 0.37
68521, 0.28
68522, 0.03
68523, 0.23
68524, 0.47
68525, 0.03
68526, 0.30
68527, 0.24
68528, 0.06
68529, 0.80
68530, 0.00
68531, 0.50
68532, 0.61
68533, 0.42
68534, 0.04
68535, 0.49
68536, 0.05
68537, 0.45
68538, 0.04
68539, 0.01
68540, 0.02
68541, 0.07
68542, 0.01
68543, 0.00
68544, 0.34
68545, 0.04
68546, 0.38
68547, 0.18
68548, 0.03
68549, 0.01
68550, 0.97
68551, 0.26
68552, 0.10
68553, 0.09
68554, 0.05
68555, 0.05
68556, 0.87
68557, 0.01
68558, 0.00
68559, 0.10
68560, 0.08
68561, 0.07
68562, 0.88
68563, 0.06
68564, 0.01
68565, 0.64
68566, 0.23
68567, 0.73
68568, 0.33
68569, 0.37
68570, 0.19
68571, 0.70
68572, 0.67
68573, 0.12
68574, 0.63
68575, 0.40
68576, 0.33
68577, 0.00
68578, 0.91
68579, 0.13
68580, 0.95
68581, 0.13
68582, 0.98
68583, 0.03
68584, 0.09
68585, 0.25
68586, 0.03
68587, 0.41
68588, 0.78
68589, 0.90
68590, 0.22
68591, 0.04
68592, 0.83
68593, 0.57
68594, 0.28
68595, 0.19
68596, 0.70
68597, 0.17
68598, 0.18
68599, 0.72
68600, 0.63
68601, 0.00
68602, 0.01
68603, 0.84
68604, 0.25
68605, 0.13
68606, 0.04
68607, 0.05
68608, 0.11
68609, 0.48
68610, 0.04
68611, 0.17
68612, 0.55
68613, 0.60
68614, 0.00
68615, 0.17
68616, 0.01
68617, 0.38
68618, 0.00
68619, 0.03
68620, 0.01
68621, 0.68
68622, 0.17
68623, 0.75
68624, 0.31
68625, 0.05
68626, 0.74
68627, 0.32
68628, 0.45
68629, 0.53
68630, 0.88
68631, 0.49
68632, 0.08
68633, 0.06
68634, 0.04
68635, 0.05
68636, 0.01
68637, 0.39
68638, 0.96
68639, 0.70
68640, 0.11
68641, 0.01
68642, 0.40
68643, 0.16
68644, 0.70
68645, 0.02
68646, 0.06
68647, 0.05
68648, 0.71
68649, 0.44
68650, 0.38
68651, 0.11
68652, 0.77
68653, 0.76
68654, 0.01
68655, 0.91
68656, 0.43
68657, 0.78
68658, 0.13
68659, 0.01
68660, 0.05
68661, 0.62
68662, 0.76
68663, 0.42
68664, 0.28
68665, 0.48
68666, 0.02
68667, 0.08
68668, 0.15
68669, 0.03
68670, 0.43
68671, 0.18
68672, 0.71
68673, 0.99
68674, 0.24
68675, 0.01
68676, 0.20
68677, 0.04
68678, 0.31
68679, 0.70
68680, 0.02
68681, 0.12
68682, 0.92
68683, 0.53
68684, 0.00
68685, 0.72
68686, 0.11
68687, 0.65
68688, 0.28
68689, 0.91
68690, 0.60
68691, 0.01
68692, 0.65
68693, 0.03
68694, 0.56
68695, 0.62
68696, 0.83
68697, 0.20
68698, 0.02
68699, 0.50
68700, 0.07
68701, 0.01
68702, 0.52
68703, 0.06
68704, 0.36
68705, 0.00
68706, 0.41
68707, 0.88
68708, 0.59
68709, 0.52
68710, 0.49
68711, 0.04
68712, 0.87
68713, 0.45
68714, 0.08
68715, 0.93
68716, 0.29
68717, 0.16
68718, 0.05
68719, 0.01
68720, 0.08
68721, 0.05
68722, 0.00
68723, 0.66
68724, 0.00
68725, 0.94
68726, 0.86
68727, 0.32
68728, 0.25
68729, 0.07
68730, 0.00
68731, 0.25
68732, 0.54
68733, 0.96
68734, 0.06
68735, 0.82
68736, 0.86
68737, 0.08
68738, 0.21
68739, 0.20
68740, 0.05
68741, 0.49
68742, 0.07
68743, 0.43
68744, 0.69
68745, 0.13
68746, 0.11
68747, 0.11
68748, 0.64
68749, 0.28
68750, 0.00
68751, 0.12
68752, 0.18
68753, 0.01
68754, 0.67
68755, 0.01
68756, 0.04
68757, 0.06
68758, 0.50
68759, 0.13
68760, 0.03
68761, 0.08
68762, 0.66
68763, 0.99
68764, 0.01
68765, 0.00
68766, 0.10
68767, 0.01
68768, 0.02
68769, 0.98
68770, 0.04
68771, 0.09
68772, 0.37
68773, 0.12
68774, 0.01
68775, 0.05
68776, 0.01
68777, 0.38
68778, 0.00
68779, 0.06
68780, 0.85
68781, 0.46
68782, 0.47
68783, 0.92
68784, 0.02
68785, 0.02
68786, 0.11
68787, 0.79
68788, 0.29
68789, 0.13
68790, 0.79
68791, 0.41
68792, 0.14
68793, 0.21
68794, 0.01
68795, 0.05
68796, 0.05
68797, 0.04
68798, 0.65
68799, 0.04
68800, 0.46
68801, 0.00
68802, 0.24
68803, 0.69
68804, 0.13
68805, 0.03
68806, 0.02
68807, 0.97
68808, 0.04
68809, 0.16
68810, 0.39
68811, 0.03
68812, 0.01
68813, 0.07
68814, 0.11
68815, 0.27
68816, 0.12
68817, 0.63
68818, 0.14
68819, 0.08
68820, 0.39
68821, 0.02
68822, 0.06
68823, 0.06
68824, 0.57
68825, 0.55
68826, 0.99
68827, 0.02
68828, 0.19
68829, 0.07
68830, 0.98
68831, 0.01
68832, 0.17
68833, 0.00
68834, 0.14
68835, 0.85
68836, 0.91
68837, 0.71
68838, 0.84
68839, 0.94
68840, 0.07
68841, 0.04
68842, 0.42
68843, 0.05
68844, 0.56
68845, 0.55
68846, 0.07
68847, 0.13
68848, 0.28
68849, 0.04
68850, 0.24
68851, 0.02
68852, 0.14
68853, 0.02
68854, 0.03
68855, 0.50
68856, 0.38
68857, 0.36
68858, 0.40
68859, 0.06
68860, 0.06
68861, 0.05
68862, 0.01
68863, 0.45
68864, 0.59
68865, 0.02
68866, 0.16
68867, 0.27
68868, 0.47
68869, 0.25
68870, 0.03
68871, 0.94
68872, 0.74
68873, 0.02
68874, 0.93
68875, 0.00
68876, 0.13
68877, 0.02
68878, 0.28
68879, 0.02
68880, 0.92
68881, 0.02
68882, 0.66
68883, 0.17
68884, 0.07
68885, 0.05
68886, 0.44
68887, 0.18
68888, 0.24
68889, 0.27
68890, 0.13
68891, 0.97
68892, 0.92
68893, 0.20
68894, 0.46
68895, 0.07
68896, 0.99
68897, 0.74
68898, 0.35
68899, 0.06
68900, 0.80
68901, 0.75
68902, 0.07
68903, 0.34
68904, 0.10
68905, 0.04
68906, 0.01
68907, 0.99
68908, 0.92
68909, 0.03
68910, 0.02
68911, 0.03
68912, 0.01
68913, 0.03
68914, 0.59
68915, 0.02
68916, 0.61
68917, 0.13
68918, 0.22
68919, 0.49
68920, 0.04
68921, 0.46
68922, 0.55
68923, 0.82
68924, 0.49
68925, 0.03
68926, 0.21
68927, 0.13
68928, 0.03
68929, 0.09
68930, 0.70
