ID,Prob1
35781, 0.28
35782, 0.17
35783, 0.45
35784, 0.18
35785, 0.62
35786, 0.04
35787, 0.36
35788, 0.13
35789, 0.03
35790, 0.37
35791, 0.33
35792, 0.24
35793, 0.00
35794, 0.33
35795, 0.25
35796, 0.19
35797, 0.71
35798, 0.21
35799, 0.07
35800, 0.05
35801, 0.35
35802, 0.19
35803, 0.11
35804, 0.29
35805, 0.38
35806, 0.26
35807, 0.35
35808, 0.30
35809, 0.62
35810, 0.72
35811, 0.00
35812, 0.16
35813, 0.38
35814, 0.46
35815, 0.61
35816, 0.49
35817, 0.09
35818, 0.36
35819, 0.02
35820, 0.46
35821, 0.15
35822, 0.54
35823, 0.08
35824, 0.56
35825, 0.78
35826, 0.47
35827, 0.13
35828, 0.32
35829, 0.24
35830, 0.17
35831, 0.25
35832, 0.00
35833, 0.22
35834, 0.23
35835, 0.28
35836, 0.12
35837, 0.39
35838, 0.24
35839, 0.12
35840, 0.13
35841, 0.33
35842, 0.07
35843, 0.50
35844, 0.32
35845, 0.24
35846, 0.21
35847, 0.09
35848, 0.30
35849, 0.46
35850, 0.39
35851, 0.47
35852, 0.12
35853, 0.15
35854, 0.10
35855, 0.77
35856, 0.35
35857, 0.02
35858, 0.28
35859, 0.61
35860, 0.63
35861, 0.11
35862, 0.28
35863, 0.51
35864, 0.15
35865, 0.69
35866, 0.85
35867, 0.15
35868, 0.44
35869, 0.30
35870, 0.30
35871, 0.63
35872, 0.75
35873, 0.63
35874, 0.22
35875, 0.29
35876, 0.50
35877, 0.25
35878, 0.45
35879, 0.05
35880, 0.17
35881, 0.48
35882, 0.65
35883, 0.78
35884, 0.57
35885, 0.80
35886, 0.67
35887, 0.09
35888, 0.53
35889, 0.67
35890, 0.50
35891, 0.04
35892, 0.46
35893, 0.24
35894, 0.47
35895, 0.91
35896, 0.30
35897, 0.28
35898, 0.08
35899, 0.19
35900, 0.55
35901, 0.75
35902, 0.46
35903, 0.07
35904, 0.41
35905, 0.51
35906, 0.38
35907, 0.02
35908, 0.17
35909, 0.57
35910, 0.40
35911, 0.18
35912, 0.03
35913, 0.24
35914, 0.31
35915, 0.07
35916, 0.16
35917, 0.20
35918, 0.00
35919, 0.23
35920, 0.01
35921, 0.48
35922, 0.10
35923, 0.73
35924, 0.38
35925, 0.33
35926, 0.67
35927, 0.07
35928, 0.42
35929, 0.15
35930, 0.96
35931, 0.31
35932, 0.00
35933, 0.14
35934, 0.03
35935, 0.72
35936, 0.06
35937, 0.18
35938, 0.53
35939, 0.47
35940, 0.21
35941, 0.21
35942, 0.27
35943, 0.11
35944, 0.75
35945, 0.61
35946, 0.25
35947, 0.17
35948, 0.29
35949, 0.33
35950, 0.91
35951, 0.52
35952, 0.29
35953, 0.80
35954, 0.23
35955, 0.00
35956, 0.47
35957, 0.54
35958, 0.42
35959, 0.13
35960, 0.08
35961, 0.25
35962, 0.15
35963, 0.05
35964, 0.31
35965, 0.28
35966, 0.10
35967, 0.66
35968, 0.72
35969, 0.00
35970, 0.09
35971, 0.09
35972, 0.16
35973, 0.17
35974, 0.14
35975, 0.25
35976, 0.21
35977, 0.24
35978, 0.08
35979, 0.23
35980, 0.44
35981, 0.35
35982, 0.27
35983, 0.59
35984, 0.12
35985, 0.06
35986, 0.18
35987, 0.75
35988, 0.40
35989, 0.33
35990, 0.76
35991, 0.56
35992, 0.29
35993, 0.67
35994, 0.33
35995, 0.40
35996, 0.43
35997, 0.41
35998, 0.92
35999, 0.30
36000, 0.27
36001, 0.15
36002, 0.61
36003, 0.19
36004, 0.48
36005, 0.39
36006, 0.52
36007, 0.71
36008, 0.72
36009, 0.35
36010, 0.17
36011, 0.59
36012, 0.53
36013, 0.59
36014, 0.68
36015, 0.35
36016, 0.17
36017, 0.15
36018, 0.71
36019, 1.00
36020, 0.48
36021, 0.09
36022, 0.46
36023, 0.29
36024, 0.60
36025, 0.14
36026, 0.70
36027, 0.86
36028, 0.43
36029, 0.22
36030, 0.22
36031, 0.36
36032, 0.30
36033, 0.61
36034, 0.46
36035, 0.16
36036, 0.35
36037, 0.59
36038, 0.07
36039, 0.24
36040, 0.66
36041, 0.07
36042, 0.81
36043, 0.83
36044, 0.36
36045, 0.18
36046, 0.02
36047, 0.17
36048, 0.22
36049, 0.46
36050, 0.09
36051, 0.09
36052, 0.03
36053, 0.33
36054, 0.54
36055, 0.05
36056, 0.26
36057, 0.24
36058, 0.15
36059, 0.21
36060, 0.37
36061, 0.98
36062, 0.23
36063, 0.18
36064, 0.29
36065, 0.12
36066, 0.16
36067, 0.58
36068, 0.27
36069, 0.61
36070, 0.09
36071, 0.29
36072, 0.31
36073, 0.92
36074, 0.03
36075, 0.25
36076, 0.01
36077, 0.24
36078, 0.04
36079, 0.43
36080, 0.10
36081, 0.53
36082, 0.51
36083, 0.41
36084, 0.16
36085, 0.02
36086, 0.49
36087, 0.55
36088, 0.20
36089, 0.39
36090, 0.29
36091, 0.25
36092, 0.37
36093, 0.21
36094, 0.01
36095, 0.86
36096, 0.51
36097, 0.41
36098, 0.15
36099, 0.31
36100, 0.38
36101, 0.39
36102, 0.84
36103, 0.55
36104, 0.95
36105, 0.45
36106, 0.11
36107, 0.10
36108, 0.19
36109, 0.31
36110, 0.82
36111, 0.22
36112, 0.22
36113, 0.13
36114, 0.19
36115, 0.20
36116, 0.39
36117, 0.26
36118, 0.05
36119, 0.15
36120, 0.01
36121, 0.27
36122, 0.29
36123, 0.45
36124, 0.85
36125, 0.16
36126, 0.43
36127, 0.33
36128, 0.08
36129, 0.47
36130, 0.28
36131, 0.41
36132, 0.77
36133, 0.15
36134, 0.35
36135, 0.14
36136, 0.54
36137, 0.77
36138, 0.16
36139, 0.06
36140, 0.76
36141, 0.10
36142, 0.25
36143, 0.14
36144, 0.22
36145, 0.83
36146, 0.87
36147, 0.64
36148, 0.13
36149, 0.46
36150, 0.35
36151, 0.24
36152, 0.14
36153, 0.02
36154, 0.43
36155, 0.07
36156, 0.32
36157, 0.45
36158, 0.35
36159, 0.10
36160, 0.28
36161, 0.06
36162, 0.50
36163, 0.07
36164, 0.43
36165, 0.45
36166, 0.23
36167, 0.25
36168, 0.70
36169, 0.82
36170, 0.02
36171, 0.45
36172, 0.41
36173, 0.16
36174, 0.52
36175, 0.17
36176, 0.28
36177, 0.13
36178, 0.04
36179, 0.44
36180, 0.20
36181, 0.52
36182, 0.30
36183, 0.61
36184, 0.51
36185, 0.47
36186, 0.01
36187, 0.15
36188, 0.94
36189, 0.48
36190, 0.17
36191, 0.10
36192, 0.14
36193, 0.22
36194, 0.50
36195, 0.21
36196, 0.19
36197, 0.30
36198, 0.28
36199, 0.04
36200, 0.61
36201, 0.22
36202, 0.38
36203, 0.09
36204, 0.23
36205, 0.31
36206, 0.04
36207, 0.45
36208, 0.12
36209, 0.10
36210, 0.11
36211, 0.16
36212, 0.07
36213, 0.41
36214, 1.00
36215, 0.59
36216, 0.40
36217, 0.43
36218, 0.27
36219, 0.87
36220, 0.64
36221, 0.43
36222, 0.17
36223, 0.02
36224, 0.28
36225, 0.28
36226, 0.58
36227, 0.07
36228, 0.64
36229, 0.29
36230, 0.48
36231, 0.81
36232, 0.17
36233, 0.43
36234, 0.34
36235, 0.18
36236, 0.58
36237, 0.13
36238, 0.89
36239, 0.45
36240, 0.26
36241, 0.53
36242, 0.18
36243, 0.57
36244, 0.13
36245, 0.50
36246, 0.77
36247, 0.17
36248, 0.26
36249, 0.48
36250, 0.27
36251, 0.20
36252, 0.49
36253, 0.46
36254, 0.59
36255, 0.38
36256, 0.52
36257, 0.72
36258, 0.14
36259, 0.02
36260, 0.34
36261, 0.55
36262, 0.09
36263, 0.17
36264, 0.69
36265, 0.70
36266, 0.02
36267, 0.72
36268, 0.07
36269, 0.79
36270, 0.42
36271, 0.31
36272, 0.11
36273, 0.02
36274, 0.03
36275, 0.89
36276, 0.24
36277, 0.63
36278, 0.04
36279, 0.24
36280, 0.26
36281, 0.06
36282, 0.26
36283, 0.60
36284, 0.01
36285, 0.67
36286, 0.69
36287, 0.74
36288, 0.56
36289, 0.24
36290, 0.02
36291, 0.27
36292, 0.55
36293, 0.45
36294, 0.06
36295, 0.50
36296, 0.54
36297, 0.04
36298, 0.29
36299, 0.23
36300, 0.14
36301, 0.81
36302, 0.33
36303, 0.10
36304, 0.15
36305, 0.03
36306, 0.98
36307, 0.16
36308, 0.08
36309, 0.47
36310, 0.10
36311, 0.33
36312, 0.52
36313, 0.74
36314, 0.21
36315, 0.37
36316, 0.37
36317, 0.07
36318, 0.11
36319, 0.12
36320, 0.42
36321, 0.20
36322, 0.51
36323, 0.60
36324, 0.33
36325, 0.63
36326, 0.25
36327, 0.50
36328, 0.14
36329, 0.74
36330, 0.36
36331, 0.15
36332, 0.45
36333, 0.31
36334, 0.86
36335, 0.07
36336, 0.91
36337, 0.24
36338, 0.29
36339, 0.16
36340, 0.26
36341, 0.25
36342, 0.42
36343, 0.53
36344, 0.41
36345, 0.42
36346, 0.25
36347, 0.70
36348, 0.16
36349, 0.15
36350, 0.49
36351, 0.92
36352, 0.07
36353, 0.51
36354, 0.51
36355, 0.91
36356, 0.98
36357, 0.31
36358, 0.17
36359, 0.45
36360, 0.93
36361, 0.04
36362, 0.37
36363, 0.20
36364, 0.71
36365, 0.29
36366, 0.41
36367, 0.48
36368, 0.56
36369, 0.09
36370, 0.05
36371, 0.18
36372, 0.52
36373, 0.68
36374, 0.24
36375, 0.46
36376, 0.12
36377, 0.14
36378, 0.13
36379, 0.28
36380, 0.65
36381, 0.10
36382, 0.28
36383, 0.13
36384, 0.54
36385, 0.23
36386, 0.28
36387, 0.26
36388, 0.26
36389, 0.96
36390, 0.17
36391, 0.19
36392, 0.37
36393, 0.64
36394, 0.66
36395, 0.18
36396, 0.38
36397, 0.26
36398, 0.80
36399, 0.46
36400, 0.33
36401, 0.01
36402, 0.09
36403, 0.10
36404, 0.10
36405, 0.49
36406, 0.06
36407, 0.36
36408, 0.31
36409, 0.96
36410, 0.41
36411, 0.17
36412, 0.69
36413, 0.94
36414, 0.91
36415, 0.29
36416, 0.42
36417, 0.69
36418, 0.21
36419, 0.45
36420, 0.80
36421, 0.46
36422, 0.10
36423, 0.96
36424, 0.08
36425, 0.42
36426, 0.01
36427, 0.20
36428, 0.10
36429, 0.47
36430, 0.50
36431, 0.09
36432, 0.46
36433, 0.09
36434, 0.44
36435, 0.38
36436, 0.38
36437, 0.53
36438, 0.07
36439, 0.42
36440, 0.29
36441, 0.12
36442, 0.15
36443, 0.19
36444, 0.28
36445, 0.13
36446, 0.22
36447, 0.82
36448, 0.54
36449, 0.31
36450, 0.23
36451, 0.27
36452, 0.65
36453, 0.45
36454, 0.32
36455, 0.16
36456, 0.08
36457, 0.07
36458, 0.46
36459, 0.55
36460, 0.88
36461, 0.09
36462, 0.04
36463, 0.48
36464, 0.10
36465, 0.43
36466, 0.22
36467, 0.14
36468, 0.29
36469, 0.27
36470, 0.13
36471, 0.61
36472, 0.31
36473, 0.07
36474, 0.37
36475, 0.02
36476, 0.07
36477, 0.09
36478, 0.08
36479, 0.23
36480, 0.36
36481, 0.36
36482, 0.33
36483, 0.33
36484, 0.18
36485, 0.63
36486, 0.23
36487, 0.38
36488, 0.27
36489, 0.14
36490, 0.12
36491, 0.37
36492, 0.48
36493, 0.02
36494, 0.28
36495, 0.57
36496, 0.03
36497, 0.46
36498, 0.18
36499, 0.02
36500, 0.54
36501, 0.61
36502, 0.10
36503, 0.19
36504, 0.09
36505, 0.36
36506, 0.10
36507, 0.72
36508, 0.12
36509, 0.25
36510, 0.09
36511, 0.01
36512, 0.32
36513, 0.36
36514, 0.08
36515, 0.73
36516, 0.09
36517, 0.50
36518, 0.59
36519, 0.42
36520, 0.22
36521, 0.42
36522, 0.26
36523, 0.96
36524, 0.45
36525, 0.37
36526, 0.35
36527, 0.12
36528, 0.63
36529, 0.80
36530, 0.08
36531, 0.86
36532, 0.43
36533, 0.34
36534, 0.26
36535, 0.46
36536, 0.01
36537, 0.17
36538, 0.20
36539, 0.35
36540, 0.97
36541, 0.43
36542, 0.21
36543, 0.67
36544, 0.70
36545, 0.38
36546, 0.40
36547, 0.03
36548, 0.15
36549, 0.06
36550, 0.24
36551, 0.73
36552, 0.37
36553, 0.07
36554, 0.46
36555, 0.08
36556, 0.83
36557, 0.35
36558, 0.64
36559, 0.16
36560, 0.97
36561, 0.25
36562, 0.40
36563, 0.05
36564, 0.75
36565, 0.53
36566, 0.26
36567, 0.33
36568, 0.48
36569, 0.34
36570, 0.25
36571, 0.82
36572, 0.30
36573, 0.52
36574, 0.69
36575, 0.43
36576, 0.08
36577, 0.22
36578, 0.25
36579, 0.63
36580, 0.31
36581, 0.53
36582, 0.37
36583, 0.34
36584, 0.03
36585, 0.18
36586, 0.37
36587, 0.02
36588, 0.31
36589, 0.06
36590, 0.43
36591, 0.64
36592, 0.88
36593, 0.03
36594, 0.67
36595, 0.60
36596, 0.09
36597, 0.29
36598, 0.66
36599, 0.38
36600, 0.13
36601, 0.37
36602, 0.42
36603, 0.50
36604, 0.18
36605, 0.18
36606, 0.16
36607, 0.11
36608, 0.21
36609, 0.10
36610, 0.70
36611, 0.38
36612, 0.06
36613, 0.90
36614, 0.04
36615, 0.79
36616, 0.04
36617, 0.10
36618, 0.17
36619, 0.36
36620, 0.32
36621, 0.22
36622, 0.47
36623, 0.10
36624, 0.08
36625, 0.54
36626, 0.31
36627, 0.30
36628, 0.59
36629, 0.16
36630, 0.02
36631, 0.16
36632, 0.19
36633, 0.03
36634, 0.53
36635, 0.49
36636, 0.00
36637, 0.09
36638, 0.03
36639, 0.81
36640, 0.05
36641, 0.93
36642, 0.00
36643, 0.33
36644, 0.26
36645, 0.17
36646, 0.23
36647, 0.26
36648, 0.13
36649, 0.29
36650, 0.58
36651, 0.12
36652, 0.09
36653, 0.26
36654, 0.36
36655, 0.34
36656, 0.09
36657, 0.10
36658, 0.04
36659, 0.15
36660, 0.57
36661, 0.46
36662, 0.17
36663, 0.08
36664, 0.15
36665, 0.25
36666, 0.15
36667, 0.18
36668, 0.69
36669, 0.67
36670, 0.28
36671, 0.34
36672, 0.61
36673, 0.75
36674, 0.29
36675, 0.69
36676, 0.11
36677, 0.75
36678, 0.25
36679, 0.89
36680, 0.44
36681, 0.73
36682, 0.10
36683, 0.50
36684, 0.50
36685, 0.00
36686, 0.11
36687, 0.97
36688, 0.57
36689, 0.45
36690, 0.34
36691, 0.07
36692, 0.01
36693, 0.21
36694, 0.75
36695, 0.76
36696, 0.02
36697, 0.72
36698, 0.01
36699, 0.43
36700, 0.20
36701, 0.58
36702, 0.10
36703, 0.58
36704, 0.30
36705, 0.35
36706, 0.28
36707, 0.36
36708, 0.40
36709, 0.13
36710, 0.51
36711, 0.43
36712, 0.15
36713, 0.53
36714, 0.63
36715, 0.67
36716, 0.00
36717, 0.69
36718, 0.25
36719, 0.23
36720, 0.13
36721, 0.51
36722, 0.14
36723, 0.07
36724, 0.33
36725, 0.24
36726, 0.52
36727, 0.17
36728, 0.63
36729, 0.00
36730, 0.11
36731, 0.05
36732, 0.27
36733, 0.47
36734, 0.13
36735, 0.25
36736, 0.30
36737, 0.05
36738, 0.87
36739, 0.47
36740, 0.53
36741, 0.24
36742, 0.74
36743, 0.75
36744, 0.07
36745, 0.80
36746, 0.78
36747, 0.13
36748, 0.04
36749, 0.16
36750, 0.94
36751, 0.08
36752, 0.10
36753, 0.26
36754, 0.08
36755, 0.33
36756, 0.13
36757, 0.46
36758, 0.07
36759, 0.27
36760, 0.36
36761, 0.50
36762, 0.79
36763, 0.04
36764, 0.23
36765, 0.90
36766, 0.23
36767, 0.16
36768, 0.90
36769, 0.73
36770, 0.04
36771, 0.82
36772, 0.40
36773, 0.00
36774, 0.05
36775, 0.15
36776, 0.16
36777, 0.41
36778, 0.28
36779, 0.18
36780, 0.07
36781, 0.36
36782, 0.06
36783, 0.02
36784, 0.39
36785, 0.86
36786, 0.22
36787, 0.40
36788, 0.97
36789, 0.29
36790, 0.20
36791, 0.47
36792, 0.75
36793, 0.40
36794, 0.55
36795, 0.87
36796, 0.42
36797, 0.35
36798, 0.57
36799, 0.72
36800, 0.92
36801, 0.25
36802, 0.15
36803, 0.10
36804, 0.13
36805, 0.33
36806, 0.62
36807, 0.15
36808, 0.38
36809, 0.17
36810, 0.01
36811, 0.19
36812, 0.54
36813, 0.28
36814, 0.12
36815, 0.59
36816, 0.86
36817, 0.29
36818, 0.18
36819, 0.06
36820, 0.55
36821, 0.05
36822, 0.25
36823, 0.43
36824, 0.57
36825, 0.36
36826, 0.20
36827, 0.27
36828, 0.25
36829, 0.69
36830, 0.67
36831, 0.35
36832, 0.26
36833, 0.14
36834, 0.34
36835, 0.52
36836, 0.03
36837, 0.27
36838, 0.22
36839, 0.28
36840, 0.26
36841, 0.32
36842, 0.48
36843, 0.31
36844, 0.22
36845, 0.12
36846, 0.53
36847, 0.62
36848, 0.60
36849, 0.32
36850, 0.48
36851, 0.74
36852, 0.10
36853, 0.00
36854, 0.22
36855, 0.22
36856, 0.41
36857, 0.17
36858, 0.16
36859, 0.27
36860, 0.49
36861, 0.16
36862, 0.38
36863, 0.31
36864, 0.13
36865, 0.49
36866, 0.38
36867, 0.15
36868, 0.60
36869, 0.68
36870, 0.15
36871, 0.25
36872, 0.74
36873, 0.06
36874, 0.33
36875, 0.03
36876, 0.15
36877, 0.22
36878, 0.10
36879, 0.71
36880, 0.36
36881, 0.47
36882, 0.72
36883, 0.50
36884, 0.99
36885, 0.04
36886, 0.05
36887, 0.68
36888, 0.23
36889, 0.19
36890, 0.21
36891, 0.30
36892, 0.38
36893, 0.29
36894, 0.51
36895, 0.66
36896, 0.70
36897, 0.62
36898, 0.58
36899, 0.27
36900, 0.52
36901, 0.69
36902, 0.39
36903, 0.70
36904, 0.18
36905, 0.36
36906, 0.69
36907, 0.49
36908, 0.35
36909, 0.58
36910, 0.71
36911, 0.33
36912, 0.00
36913, 0.53
36914, 0.29
36915, 0.75
36916, 0.14
36917, 0.57
36918, 0.48
36919, 0.89
36920, 0.20
36921, 0.15
36922, 0.57
36923, 0.83
36924, 0.00
36925, 0.27
36926, 0.22
36927, 0.47
36928, 0.04
36929, 0.17
36930, 0.26
36931, 0.04
36932, 0.59
36933, 0.28
36934, 0.14
36935, 0.24
36936, 0.03
36937, 0.33
36938, 0.16
36939, 0.63
36940, 0.12
36941, 0.66
36942, 0.16
36943, 0.38
36944, 0.35
36945, 0.10
36946, 0.24
36947, 0.39
36948, 0.68
36949, 0.47
36950, 0.51
36951, 0.38
36952, 0.33
36953, 0.01
36954, 0.59
36955, 0.21
36956, 0.21
36957, 0.19
36958, 0.08
36959, 0.25
36960, 0.40
36961, 0.20
36962, 0.08
36963, 0.39
36964, 0.33
36965, 0.31
36966, 0.20
36967, 0.39
36968, 0.24
36969, 0.06
36970, 0.35
36971, 0.23
36972, 0.32
36973, 0.55
36974, 0.79
36975, 0.20
36976, 0.16
36977, 0.48
36978, 0.44
36979, 0.17
36980, 0.60
36981, 0.12
36982, 0.35
36983, 0.48
36984, 0.03
36985, 0.81
36986, 0.07
36987, 0.89
36988, 0.44
36989, 0.22
36990, 0.25
36991, 0.56
36992, 0.10
36993, 0.28
36994, 0.08
36995, 0.27
36996, 0.16
36997, 0.62
36998, 0.88
36999, 0.37
37000, 0.33
37001, 0.10
37002, 0.64
37003, 0.23
37004, 0.88
37005, 0.82
37006, 0.94
37007, 0.79
37008, 0.48
37009, 0.05
37010, 0.43
37011, 0.18
37012, 0.29
37013, 0.18
37014, 0.79
37015, 0.11
37016, 0.02
37017, 0.30
37018, 0.11
37019, 0.09
37020, 0.12
37021, 0.25
37022, 0.08
37023, 0.18
37024, 0.13
37025, 0.56
37026, 0.26
37027, 0.61
37028, 0.96
37029, 0.50
37030, 0.41
37031, 0.31
37032, 0.05
37033, 0.18
37034, 0.08
37035, 0.25
37036, 0.29
37037, 0.38
37038, 0.72
37039, 0.22
37040, 0.17
37041, 0.37
37042, 0.36
37043, 0.69
37044, 0.70
37045, 0.07
37046, 0.18
37047, 0.19
37048, 0.04
37049, 0.53
37050, 0.87
37051, 0.16
37052, 0.10
37053, 0.36
37054, 0.89
37055, 0.34
37056, 0.07
37057, 0.27
37058, 0.49
37059, 0.89
37060, 0.02
37061, 0.04
37062, 0.36
37063, 0.21
37064, 0.67
37065, 0.57
37066, 0.16
37067, 0.99
37068, 0.10
37069, 0.61
37070, 0.06
37071, 0.60
37072, 0.96
37073, 0.73
37074, 0.91
37075, 0.88
37076, 0.71
37077, 0.29
37078, 0.38
37079, 0.28
37080, 0.40
37081, 0.39
37082, 0.22
37083, 0.38
37084, 0.19
37085, 0.08
37086, 0.28
37087, 0.20
37088, 0.19
37089, 0.32
37090, 0.33
37091, 0.47
37092, 0.09
37093, 0.48
37094, 0.35
37095, 0.47
37096, 0.47
37097, 0.03
37098, 0.13
37099, 0.30
37100, 0.34
37101, 0.11
37102, 0.65
37103, 0.18
37104, 0.65
37105, 0.41
37106, 0.64
37107, 0.32
37108, 0.19
37109, 0.09
37110, 0.84
37111, 0.41
37112, 0.20
37113, 0.77
37114, 0.62
37115, 0.48
37116, 0.02
37117, 0.12
37118, 0.29
37119, 0.50
37120, 0.07
37121, 0.78
37122, 0.20
37123, 0.57
37124, 0.14
37125, 0.11
37126, 0.30
37127, 0.25
37128, 0.08
37129, 0.24
37130, 0.60
37131, 0.38
37132, 0.19
37133, 0.24
37134, 0.26
37135, 0.09
37136, 0.41
37137, 0.12
37138, 0.34
37139, 0.50
37140, 0.24
37141, 0.00
37142, 0.43
37143, 0.29
37144, 0.34
37145, 0.58
37146, 0.37
37147, 0.22
37148, 0.38
37149, 0.16
37150, 0.18
37151, 0.59
37152, 0.48
37153, 0.10
37154, 0.67
37155, 0.41
37156, 0.04
37157, 0.46
37158, 0.24
37159, 0.11
37160, 0.36
37161, 0.50
37162, 0.02
37163, 0.34
37164, 0.26
37165, 0.87
37166, 0.25
37167, 0.16
37168, 0.48
37169, 0.41
37170, 0.09
37171, 0.49
37172, 0.59
37173, 0.54
37174, 0.12
37175, 0.23
37176, 0.54
37177, 0.07
37178, 0.13
37179, 0.35
37180, 0.20
37181, 0.96
37182, 0.34
37183, 0.24
37184, 0.23
37185, 0.26
37186, 0.63
37187, 0.96
37188, 0.11
37189, 0.07
37190, 0.50
37191, 0.89
37192, 0.47
37193, 0.22
37194, 0.35
37195, 0.19
37196, 0.31
37197, 0.24
37198, 0.23
37199, 0.84
37200, 0.21
37201, 0.17
37202, 0.88
37203, 0.25
37204, 0.25
37205, 0.43
37206, 0.12
37207, 0.91
37208, 0.34
37209, 0.01
37210, 0.68
37211, 0.50
37212, 0.35
37213, 0.58
37214, 0.00
37215, 0.06
37216, 0.01
37217, 0.22
37218, 0.26
37219, 0.02
37220, 0.08
37221, 0.42
37222, 0.07
37223, 0.38
37224, 0.36
37225, 0.16
37226, 0.08
37227, 0.19
37228, 0.09
37229, 0.36
37230, 0.19
37231, 0.72
37232, 0.62
37233, 0.89
37234, 0.20
37235, 0.07
37236, 0.31
37237, 0.06
37238, 0.16
37239, 0.04
37240, 0.33
37241, 0.51
37242, 0.28
37243, 0.20
37244, 0.03
37245, 0.43
37246, 0.40
37247, 0.05
37248, 0.35
37249, 0.18
37250, 0.22
37251, 0.15
37252, 0.30
37253, 0.06
37254, 0.45
37255, 0.00
37256, 0.18
37257, 0.09
37258, 0.24
37259, 0.61
37260, 0.26
37261, 0.29
37262, 0.39
37263, 0.53
37264, 0.40
37265, 0.24
37266, 0.29
37267, 0.21
37268, 0.30
37269, 0.06
37270, 0.27
37271, 0.05
37272, 0.28
37273, 0.56
37274, 0.33
37275, 0.08
37276, 0.62
37277, 0.34
37278, 0.61
37279, 0.82
37280, 0.75
37281, 0.31
37282, 0.28
37283, 0.07
37284, 0.46
37285, 0.10
37286, 0.31
37287, 0.69
37288, 0.32
37289, 0.07
37290, 0.58
37291, 0.06
37292, 0.50
37293, 0.37
37294, 0.14
37295, 0.87
37296, 0.74
37297, 0.02
37298, 0.58
37299, 0.86
37300, 0.30
37301, 0.36
37302, 0.12
37303, 0.19
37304, 0.96
37305, 0.14
37306, 0.40
37307, 0.20
37308, 0.06
37309, 0.10
37310, 0.27
37311, 0.13
37312, 0.36
37313, 0.41
37314, 0.18
37315, 0.51
37316, 0.08
37317, 0.30
37318, 0.25
37319, 0.14
37320, 0.65
37321, 0.26
37322, 0.47
37323, 0.44
37324, 0.16
37325, 0.54
37326, 0.06
37327, 0.48
37328, 0.32
37329, 0.13
37330, 0.29
37331, 0.13
37332, 0.75
37333, 0.13
37334, 0.35
37335, 0.86
37336, 0.18
37337, 0.17
37338, 0.83
37339, 0.61
37340, 0.55
37341, 0.24
37342, 0.32
37343, 0.16
37344, 0.48
37345, 0.36
37346, 0.12
37347, 0.04
37348, 0.14
37349, 0.10
37350, 0.06
37351, 0.21
37352, 0.23
37353, 0.34
37354, 0.26
37355, 0.09
37356, 0.36
37357, 0.15
37358, 0.09
37359, 0.28
37360, 0.11
37361, 0.23
37362, 0.09
37363, 0.20
37364, 0.18
37365, 0.17
37366, 0.41
37367, 0.29
37368, 0.30
37369, 0.17
37370, 0.15
37371, 0.14
37372, 0.08
37373, 0.40
37374, 0.05
37375, 0.11
37376, 0.01
37377, 1.00
37378, 0.10
37379, 0.84
37380, 0.15
37381, 0.06
37382, 0.29
37383, 0.73
37384, 0.65
37385, 0.86
37386, 0.01
37387, 0.10
37388, 0.14
37389, 0.54
37390, 0.36
37391, 0.15
37392, 0.34
37393, 0.11
37394, 0.96
37395, 0.01
37396, 0.12
37397, 0.97
37398, 0.10
37399, 0.34
37400, 0.02
37401, 0.17
37402, 0.62
37403, 0.23
37404, 0.52
37405, 0.18
37406, 0.22
37407, 0.38
37408, 0.57
37409, 0.32
37410, 0.13
37411, 0.63
37412, 0.68
37413, 0.17
37414, 0.30
37415, 0.07
37416, 0.22
37417, 0.45
37418, 0.76
37419, 0.36
37420, 0.22
37421, 0.19
37422, 0.38
37423, 0.06
37424, 0.54
37425, 0.01
37426, 0.34
37427, 0.47
37428, 0.08
37429, 0.74
37430, 0.31
37431, 0.32
37432, 0.08
37433, 0.82
37434, 0.65
37435, 0.25
37436, 0.31
37437, 0.83
37438, 0.18
37439, 0.07
37440, 0.10
37441, 0.76
37442, 0.61
37443, 0.35
37444, 0.19
37445, 0.21
37446, 0.17
37447, 0.11
37448, 0.21
37449, 0.17
37450, 0.65
37451, 0.64
37452, 0.70
37453, 0.31
37454, 0.34
37455, 0.28
37456, 0.42
37457, 0.07
37458, 0.09
37459, 0.15
37460, 0.33
37461, 0.20
37462, 0.18
37463, 0.38
37464, 0.18
37465, 0.50
37466, 0.37
37467, 0.54
37468, 0.55
37469, 0.82
37470, 0.11
37471, 0.86
37472, 0.40
37473, 0.87
37474, 0.22
37475, 0.31
37476, 0.55
37477, 0.69
37478, 0.12
37479, 0.37
37480, 0.12
37481, 0.28
37482, 0.51
37483, 0.49
37484, 0.45
37485, 0.35
37486, 0.27
37487, 0.20
37488, 0.03
37489, 0.13
37490, 0.70
37491, 0.22
37492, 0.49
37493, 0.29
37494, 0.16
37495, 0.99
37496, 0.77
37497, 0.18
37498, 0.01
37499, 0.00
37500, 0.14
37501, 0.13
37502, 0.61
37503, 0.02
37504, 0.16
37505, 0.82
37506, 0.75
37507, 0.35
37508, 0.32
37509, 0.27
37510, 0.75
37511, 0.49
37512, 0.05
37513, 0.15
37514, 0.22
37515, 0.29
37516, 0.02
37517, 0.33
37518, 0.56
37519, 0.46
37520, 0.19
37521, 0.95
37522, 0.23
37523, 0.02
37524, 0.23
37525, 0.08
37526, 0.56
37527, 0.06
37528, 0.67
37529, 0.55
